-0.19719143211841583,-0.011859622783958912,-1.7988697881344706
-0.1985906958580017,-0.011359653435647488,-1.7968947763554752
-0.19382423162460327,-0.015019448474049568,-1.7944406817667187
-0.1930297315120697,-0.016752712428569794,-1.7956970443017781
-0.1994393914937973,-0.01764259673655033,-1.7966452757362277
-0.1994393914937973,-0.01764259673655033,-1.7966452757362277
-0.1994393914937973,-0.01764259673655033,-1.7966452757362277
-0.18590472638607025,-0.010140441358089447,-1.7966654404997826
-0.19819968938827515,-0.01740087755024433,-1.799425885733217
-0.19819968938827515,-0.01740087755024433,-1.799425885733217
-0.19819968938827515,-0.01740087755024433,-1.799425885733217
-0.19819968938827515,-0.01740087755024433,-1.799425885733217
-0.18254543840885162,0.015434185974299908,-1.7887775769457221
-0.18254543840885162,0.015434185974299908,-1.7887775769457221
-0.1489478051662445,0.1601458638906479,-1.758928007632494
-0.10435928404331207,0.23041680455207825,-1.7441005401313305
-0.01397668942809105,0.47851669788360596,-1.6951500877738
0.1871969997882843,0.7312325835227966,-1.6366605639457703
0.23417814075946808,0.9287244081497192,-1.6727562427520752
0.4533913731575012,1.1813669204711914,-1.5371700704097748
0.4533913731575012,1.1813669204711914,-1.5371700704097748
0.8842383623123169,1.7175662517547607,-1.4158071756362915
1.3801774978637695,2.1440911293029785,-1.3187679827213288
1.6882596015930176,2.3069257736206055,-1.2841123819351197
2.134124517440796,2.4885640144348145,-1.2434401392936707
2.665057897567749,2.8366470336914062,-1.1678265810012818
3.503330945968628,3.316462278366089,-1.0766781449317933
4.003955841064453,3.5376131534576416,-1.0365328073501587
4.740180969238281,3.8390631675720215,-0.9694453358650208
5.142265796661377,3.9861690998077393,-0.9515682339668274
5.754953384399414,4.173015594482422,-0.9141732335090638
6.922149658203125,4.4752936363220215,-0.862157690525055
7.16692590713501,4.527166366577148,-0.8532132387161255
8.435470581054688,4.823878288269043,-0.795768427848816
8.435470581054688,4.823878288269043,-0.795768427848816
8.435470581054688,4.823878288269043,-0.795768427848816
8.435470581054688,4.823878288269043,-0.795768427848816
8.435470581054688,4.823878288269043,-0.795768427848816
8.435470581054688,4.823878288269043,-0.795768427848816
8.435470581054688,4.823878288269043,-0.795768427848816
12.089277267456055,5.257777214050293,-0.7088973999023438
15.805569648742676,6.012908458709717,-0.5411600351333619
16.534412384033203,6.123283863067627,-0.5247159481048584
16.534412384033203,6.123283863067627,-0.5247159481048584
17.873273849487305,6.306636810302734,-0.48953478336334233
18.413543701171875,6.388805389404297,-0.46982495784759526
21.148210525512695,6.743765354156494,-0.41543059349060063
21.934904098510742,6.850922584533691,-0.40617065429687504
21.934904098510742,6.850922584533691,-0.40617065429687504
24.320940017700195,7.17304801940918,-0.3082694292068482
25.287893295288086,7.276340961456299,-0.26947097778320317
