-76.83851997570866,-83.51402505548911
-76.84336964395307,-83.50865106876371
-76.84798709711468,-83.52131931276105
-76.84731952787887,-83.5054481310479
-76.81780555702237,-83.45754297392516
-76.77362432518221,-83.3876218401494
-76.59904213328919,-83.08265766680731
-76.21136775577902,-82.45581143458067
-75.71826959969913,-81.57511416945665
-75.13594723826363,-80.56995738528644
-74.60820327185874,-79.46728615837931
-74.17643473257897,-78.45047075149827
-73.82289021452135,-77.30490220643907
-73.64053514783355,-75.9818983674299
-73.81629600897347,-74.57238292611663
-74.32400698097504,-73.28627092293128
-75.12910781589946,-72.10731246933477
-76.14313247003079,-71.13222884279227
-77.33798040697407,-70.29745761522817
-78.58081412058974,-69.63517270937811
-79.84658794986248,-69.2725752847337
-81.08464433494069,-69.21218311973124
-82.4240444791268,-69.33154024086588
-83.80411780839954,-69.85198550120565
-85.0949359006169,-70.82093571262679
-86.22255586708805,-71.99756705602807
-87.17047660266,-73.21863985306196
-87.93806345963195,-74.49245492331927
-88.68212076864899,-75.69601394292216
-89.40205127126846,-76.86128749714666
-90.10800585123845,-77.99934191309715
-90.6339228109592,-79.2127196364039
-90.92517439821178,-80.55657340238733
-90.88947872295664,-81.9750979143987
-90.50520256947111,-83.29079704866889
-89.72035646345049,-84.45790125761509
-88.76821376017458,-85.44545936458869
-87.60936190959653,-86.33700897475583
-86.24525547437783,-87.16471081498175
-84.76408562218317,-87.97682419231973
-83.1694229818953,-88.81280310521687
-81.67930881674013,-89.66102226980631
-80.2636517124872,-90.42861996511849
-78.93811295631802,-91.16443802767013
-77.58953280402766,-91.71449845006471
-76.13120466847195,-92.114781765362
-74.55027482888005,-92.31058555927054
-72.82835566766578,-92.29969752031957
-71.19956689078958,-91.95223094139622
-69.63636905831703,-91.35860786084788
-68.1096747755544,-90.65774597529477
-66.6439341729082,-89.82951392734248
-65.25242481663068,-88.9632819116502
-63.888929553040796,-88.07633920707539
-62.51808476493216,-87.20552310814963
-61.061123514524795,-86.38903043670084
-59.66231666216734,-85.64662185880384
-58.378028693742124,-84.89125481036126
-57.140358912999346,-84.07708960655543
-56.014184545901756,-83.05106165503072
-54.97014654669102,-81.96621178172354
-54.23331138766248,-80.7960755279692
-53.722622398288756,-79.63976434106094
-53.41330600906668,-78.36669962601366
-53.37301495266443,-77.064389837062
-53.58828993934554,-75.72337153081024
-54.090228546009364,-74.53538606754898
-54.67989772720668,-73.4946216250595
-55.499458079729536,-72.6587637096622
-56.4927002545416,-71.98955290127704
-57.63628044161921,-71.54773035636634
-58.78261641838643,-71.38690860585405
-59.88239892512251,-71.5112176169886
-60.99688686879728,-71.85173021380986
-62.084650370767264,-72.52031324981336
-63.02553001641363,-73.5545793649801
-63.594113132461366,-74.8160037851735
-63.8797715278825,-76.01973083665972
-63.94149989911687,-77.2622262285017
-63.76074094192339,-78.5517622913618
-63.46692088145814,-79.84768855758118
-63.21179880913118,-81.15742795702803
-62.88736946909596,-82.53204049389014
-62.657049396966,-83.99594329984248
-62.508821478453406,-85.49026336861859
-62.508878062076064,-86.99829746072517
-62.694145745279116,-88.37743630710965
-63.03392152780924,-89.69999479496389
-63.57708550912931,-91.02697893707892
-64.28252415742287,-92.34907027411917
-65.12709422084484,-93.44970385912394
-66.10104726735338,-94.43895679251756
-67.0634749962829,-95.19445794354692
-68.0036831097401,-95.82180746410845
-68.94290191394792,-96.30728566893004
-69.91959744905323,-96.73556586140283
-70.94456069758498,-97.02579472051706
-72.05029035361702,-97.20203039729897
-72.98895919004624,-97.26875363902855
-73.53556107888743,-97.24727471352514
-73.81986688484398,-97.2029153874726
-74.20504087619356,-97.06848873853853
-74.70511015147905,-96.80050750321642
-75.19420414180034,-96.42313731116683
