-76.60365025721546,-83.442214168035
-76.60318043164992,-83.46394708915129
-76.5733629158093,-83.4487349380363
-76.54775497535809,-83.4245772349259
-76.46978628016417,-83.27785190690744
-76.24619464915125,-82.81645055266183
-75.89379457522956,-82.06537933708042
-75.41800327694172,-81.14957638791533
-74.89313255344769,-80.03423616638864
-74.4409657178809,-78.75157369421704
-74.26766090050903,-77.3381941562377
-74.47746139858133,-75.85056829868194
-75.02651348967598,-74.48353570631261
-75.96960452918967,-73.22895084711544
-77.17156663480745,-72.12520990129472
-78.60380712058979,-71.2593490851231
-80.20196174160824,-70.63171794685663
-81.90665400644092,-70.33116586066078
-83.59998937638267,-70.56361991879169
-85.15689267681445,-71.22727953144185
-86.49928235895416,-72.32251384859947
-87.59749696444459,-73.64734428866647
-88.49635851242002,-75.01823090199609
-89.35911388047333,-76.42397932712615
-90.18753245039608,-77.87110927821519
-90.97223345265895,-79.32926796090872
-91.5819586066994,-80.95148237028243
-91.79831666968022,-82.66521791263699
-91.41025298041278,-84.29030373938473
-90.64340999312668,-85.54956489708236
-89.61166055109368,-86.50971655893346
-88.50180323630387,-87.31157846365474
-87.37497572129249,-88.00215868446689
-86.12932417268142,-88.69287164487473
-84.76202479132392,-89.48137405947503
-83.39203612050872,-90.27044292934944
-82.0973165405725,-91.01273405538734
-80.8521402525768,-91.65630779130242
-79.72703316618838,-92.30791933984094
-78.66219513328683,-92.81835851451514
-77.4853600084484,-93.24235619622581
-76.26614030298788,-93.49376315910563
-74.92155181659618,-93.60967989177311
-73.44603102775875,-93.53786777062224
-71.97476197617534,-93.28200945658854
-70.5163615150403,-92.94163126747151
-69.16314125406697,-92.52878334426276
-67.88883217037744,-92.08181053483679
-66.64500300776075,-91.5832803855075
-65.33276355219907,-91.0669178523217
-64.088126649061,-90.52502882331062
-62.84617485872397,-89.97374028457315
-61.51910263074808,-89.40943145553119
-60.28150214213506,-88.69477418850123
-59.30778170365316,-87.7141072076804
-58.71091898285963,-86.64033996643235
-58.41818122619915,-85.65273384182123
-58.302521821348066,-84.73937281353884
-58.428985291306695,-83.6391589262654
-58.90668337143934,-82.47031468025854
-59.67108049763791,-81.55878724350308
-60.64000633647058,-81.02036202627946
-61.674419493928134,-80.77085086112763
-62.76747144948725,-80.79519908225309
-63.82209489202866,-81.12290583597819
-64.76936183947196,-81.76703091780031
-65.56085947864206,-82.78751577192934
-66.18674280186889,-84.01864127980731
-66.4027128543312,-85.45894088299968
-66.23514722160371,-86.8748408608427
-65.9967638041893,-88.17589513545104
-65.7167408955045,-89.47546358196686
-65.49743149474024,-91.05944478708595
-65.585586567662,-92.7406997444747
-66.20165051170542,-94.33619120782375
-67.27898894035815,-95.68125283354684
-68.6317661805104,-96.57310167568102
-70.15986237638631,-96.96789081084948
-71.65320881330315,-96.84862391454375
-73.06598766357591,-96.31966434024223
-74.38639433956232,-95.44979078319604
-75.66826035319748,-94.37755007642592
-76.84813534731103,-93.00485733729415
-77.71300781049317,-91.37964785315421
-78.13634740003197,-89.58151709946631
-78.2513762970384,-87.71496616281159
-77.83763780812171,-85.85426633396784
-77.13109989223986,-84.0842643063669
-76.22792471720796,-82.46510944238943
-75.35149998711569,-80.95140405171263
-74.58628081484602,-79.48762070681522
